PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV,TS%,fgadd,tstotal
201142,1,Kevin Durant,1610612760,OKC,81,3122,849,1688,0.503,192,491,0.391,703,805,0.873,58,540,598,445,103,59,285,174,2593,2572,1.56,0.36,0.6348545686024875,392.93880682359514,2654.326951327
2544,3,LeBron James,1610612748,MIA,77,2902,767,1353,0.567,116,306,0.379,439,585,0.75,81,452,533,488,121,26,270,126,2089,2255,1.81,0.45,0.6485966219572776,354.51991061535773,2134.5314828614005
201935,7,James Harden,1610612745,HOU,73,2777,549,1205,0.456,177,483,0.366,576,665,0.866,61,283,344,446,115,29,265,177,1851,1775,1.68,0.43,0.617988782051282,237.1324040308518,1900.3155048076924
201939,6,Stephen Curry,1610612744,GSW,78,2846,652,1383,0.471,261,615,0.424,308,348,0.885,46,288,334,666,128,14,294,194,1873,1950,2.27,0.43,0.6096528917011692,214.18197440977218,1898.4591047574409
1717,10,Dirk Nowitzki,1610612742,DAL,80,2628,633,1273,0.497,131,329,0.398,338,376,0.899,40,458,498,216,73,45,117,165,1735,1772,1.85,0.62,0.6030838964433691,181.78154525470248,1762.2111454075246
201567,4,Kevin Love,1610612750,MIN,77,2797,650,1421,0.457,190,505,0.376,520,633,0.821,224,739,963,341,59,35,196,136,2010,2328,1.74,0.3,0.5913434381472416,175.38632554556008,2054.9184475616644
201609,17,Goran Dragic,1610612756,PHX,76,2668,552,1093,0.505,122,299,0.408,316,416,0.76,69,176,245,447,104,22,213,206,1542,1506,2.1,0.49,0.6042130340741669,164.8119314995713,1572.1623146609822
2594,114,Kyle Korver,1610612737,ATL,71,2408,289,609,0.475,185,392,0.472,87,94,0.926,22,260,282,208,70,24,102,147,850,1005,2.04,0.69,0.6534842241220247,147.74651238331109,857.3713020480964
201933,5,Blake Griffin,1610612746,LAC,80,2863,718,1359,0.528,12,44,0.273,482,674,0.715,192,565,757,309,92,51,224,265,1930,2082,1.38,0.41,0.5828843412500906,142.5039854113502,1977.1436855203074
2730,32,Dwight Howard,1610612745,HOU,71,2396,473,800,0.591,2,7,0.286,349,638,0.547,231,635,866,131,60,128,229,240,1297,1637,0.57,0.26,0.6000629210156192,132.46804339927476,1342.9408172329559
201599,113,DeAndre Jordan,1610612746,LAC,82,2870,348,515,0.676,0,0,0.0,160,374,0.428,331,783,1114,74,80,203,123,264,856,1823,0.6,0.65,0.6298192948378363,124.88122540250617,884.2662899523222
201975,48,Jodie Meeks,1610612747,LAL,77,2556,413,892,0.463,162,404,0.401,221,258,0.857,30,164,194,138,111,4,111,119,1209,1029,1.24,1.0,0.6011814782401146,123.15082513987225,1227.612578566314
2547,37,Chris Bosh,1610612748,MIA,79,2531,492,953,0.516,74,218,0.339,223,272,0.82,98,424,522,87,80,78,125,192,1281,1413,0.7,0.64,0.5971025841816757,122.4690076998983,1300.4894283476897
201148,195,Brandan Wright,1610612742,DAL,58,1077,224,331,0.677,0,0,0.0,77,106,0.726,102,142,244,31,32,55,35,94,525,716,0.89,0.91,0.6951064505878615,118.4516332720911,533.8417540514777
202083,27,Wesley Matthews,1610612757,POR,82,2780,445,1009,0.441,201,511,0.393,252,301,0.837,51,238,289,197,76,14,110,176,1343,1196,1.79,0.69,0.5882919820577516,109.96565575729399,1364.2491063919258
203083,61,Andre Drummond,1610612765,DET,81,2619,479,769,0.623,0,2,0.0,137,328,0.418,440,631,1071,35,101,131,110,273,1095,1842,0.32,0.92,0.5994613060044672,109.3266129231702,1118.5947970043358
203486,197,Mason Plumlee,1610612751,BKN,70,1275,199,302,0.659,0,3,0.0,122,195,0.626,99,209,308,60,49,55,77,171,520,739,0.78,0.64,0.6704486848891181,103.53132930097594,535.6884992264054
2365,216,Chris Andersen,1610612748,MIA,72,1396,177,275,0.644,3,12,0.25,120,169,0.71,129,250,379,19,32,97,53,162,477,804,0.36,0.6,0.6826768948935196,101.95732175086388,490.8446874284406
203076,24,Anthony Davis,1610612740,NOP,67,2358,522,1005,0.519,2,9,0.222,348,440,0.791,207,466,673,105,89,189,109,200,1394,1766,0.96,0.82,0.5815117637243451,99.56606603415469,1424.7038211246454
101123,33,Gerald Green,1610612756,PHX,82,2330,448,1006,0.445,204,510,0.4,195,230,0.848,48,227,275,122,70,42,145,220,1295,1066,0.84,0.48,0.5848085260115606,98.50445127184531,1311.1407153179189
201577,103,Robin Lopez,1610612757,POR,82,2604,355,644,0.551,0,1,0.0,198,242,0.818,326,374,700,73,25,139,84,196,908,1428,0.87,0.3,0.6049461677859503,98.03263047231997,925.567636712504
201158,99,Marco Belinelli,1610612759,SAS,80,2016,337,695,0.485,126,293,0.43,111,131,0.847,18,208,226,179,50,7,95,130,911,900,1.88,0.53,0.605203018707483,97.8466381917811,920.5137914540817
1718,80,Paul Pierce,1610612751,BKN,75,2098,321,712,0.451,112,300,0.373,256,310,0.826,26,322,348,178,86,31,153,190,1010,1055,1.16,0.56,0.5952380952380952,94.26985007064853,1032.142857142857
2772,58,Trevor Ariza,1610612764,WAS,77,2723,389,853,0.456,180,442,0.407,149,193,0.772,99,376,475,191,126,20,132,179,1107,1279,1.45,0.95,0.5901356192425794,93.55056260825337,1120.6675409416582
201587,67,Nicolas Batum,1610612757,POR,82,2956,381,819,0.465,145,402,0.361,163,203,0.803,116,495,611,420,75,57,208,156,1070,1547,2.02,0.36,0.5889994715518759,88.60165687329192,1084.3480271270037
202738,20,Isaiah Thomas,1610612758,SAC,72,2497,496,1096,0.453,127,364,0.349,346,407,0.85,47,163,210,454,93,8,213,185,1465,1356,2.13,0.44,0.5744737585092701,87.32953286347635,1493.057298365593
202695,116,Kawhi Leonard,1610612759,SAS,66,1923,337,645,0.522,69,182,0.379,101,126,0.802,76,336,412,133,114,50,80,127,844,1140,1.66,1.43,0.6024784421220947,87.23393885789218,853.109474044886
101181,95,Jose Calderon,1610612742,DAL,81,2468,341,748,0.456,191,425,0.449,52,63,0.825,29,163,192,377,69,11,103,136,925,1053,3.66,0.67,0.5962202856700871,86.28711507963513,929.5074253596658
2548,76,Dwyane Wade,1610612748,MIA,54,1775,415,761,0.545,9,32,0.281,189,258,0.733,60,181,241,252,79,29,161,106,1028,1053,1.56,0.49,0.5877509948314504,83.44362628525784,1046.1967707999818
203081,11,Damian Lillard,1610612757,POR,82,2937,553,1304,0.424,218,554,0.394,371,426,0.871,35,253,288,457,64,22,193,197,1695,1527,2.37,0.33,0.5682427720860377,83.04124440922237,1724.0485705090384
